Release Year,IMDb Title Rating,IMDb Title Number Of Votes,Runtime (Minutes),Country Code,Season Number,Episode Number,Successful Flag
2013,6.6,8,15.0,SE,1.0,10.0,No
2013,6.6,190,43.0,SE,3.0,3.0,No
2013,6.6,191,43.0,SE,3.0,2.0,No
2013,6.7,7,15.0,SE,1.0,7.0,No
2013,6.7,7,15.0,SE,1.0,9.0,No
2013,6.7,7,15.0,SE,1.0,11.0,No
2013,6.7,7,15.0,SE,1.0,12.0,No
2013,6.7,7,15.0,SE,1.0,19.0,No
2013,6.7,7,15.0,SE,1.0,21.0,No
2013,6.7,7,15.0,SE,1.0,22.0,No
2013,6.7,8,15.0,SE,1.0,3.0,No
2013,6.8,7,15.0,SE,1.0,6.0,No
2013,6.8,7,15.0,SE,1.0,13.0,No
2013,6.8,7,15.0,SE,1.0,14.0,No
2013,6.8,7,15.0,SE,1.0,15.0,No
2013,6.8,7,15.0,SE,1.0,16.0,No
2013,6.8,7,15.0,SE,1.0,17.0,No
2013,6.8,7,15.0,SE,1.0,20.0,No
2013,6.8,7,15.0,SE,1.0,23.0,No
2013,6.9,8,15.0,SE,1.0,18.0,No
2013,7.0,7,15.0,SE,1.0,24.0,No
2013,7.0,15,15.0,SE,1.0,1.0,No
2013,7.0,101,58.0,SE,2.0,2.0,Yes
2013,7.1,8,15.0,SE,1.0,8.0,No
2013,7.3,96,58.0,SE,2.0,3.0,Yes
2013,7.3,96,58.0,SE,2.0,5.0,Yes
2013,7.4,97,58.0,SE,2.0,4.0,Yes
2013,7.8,15,60.0,SE,2.0,0.0,No
2013,8.1,30,58.0,SE,1.0,1.0,Yes
2013,8.2,27,58.0,SE,1.0,2.0,Yes
2013,8.6,592,44.0,SE,1.0,3.0,Yes
2013,8.7,614,44.0,SE,1.0,1.0,Yes
2013,8.8,672,44.0,SE,1.0,2.0,Yes
2014,,,30.0,SE,2.0,8.0,No
2014,5.4,6,87.0,SE,1.0,3.0,No
2014,6.7,71,58.0,SE,1.0,1.0,No
2014,6.8,54,59.0,SE,1.0,4.0,No
2014,6.9,57,58.0,SE,1.0,5.0,No
2014,6.9,61,58.0,SE,1.0,2.0,No
2014,6.9,66,59.0,SE,1.0,1.0,No
2014,6.9,56,59.0,SE,1.0,3.0,No
2014,6.9,53,59.0,SE,1.0,6.0,No
2014,7.0,48,59.0,SE,1.0,8.0,Yes
2014,7.0,49,59.0,SE,1.0,7.0,Yes
2014,7.1,49,58.0,SE,1.0,9.0,Yes
2014,7.3,56,58.0,SE,1.0,10.0,Yes
2014,7.4,94,58.0,SE,2.0,7.0,Yes
2014,7.4,97,58.0,SE,2.0,6.0,Yes
2014,7.5,91,58.0,SE,2.0,8.0,Yes
2014,7.6,85,58.0,SE,2.0,9.0,Yes
2014,7.9,102,58.0,SE,2.0,10.0,Yes
2014,8.0,26,58.0,SE,1.0,3.0,Yes
2015,6.6,68,58.0,SE,1.0,2.0,No
2015,6.8,64,58.0,SE,1.0,3.0,No
2022,,,28.0,SE,1.0,2.0,No
2022,,,28.0,SE,1.0,3.0,No
2022,,,29.0,SE,1.0,1.0,No
2023,,,28.0,SE,1.0,1.0,No
2023,,,28.0,SE,1.0,2.0,No
2023,,,28.0,SE,1.0,3.0,No
2023,,,28.0,SE,1.0,4.0,No
2023,,,28.0,SE,1.0,5.0,No
2023,,,28.0,SE,1.0,6.0,No
2023,,,90.0,SE,15.0,1.0,No
2014,,,55.0,SE,8.0,3.0,No
2017,,,58.0,SE,1.0,1.0,No
2017,,,58.0,SE,1.0,2.0,No
2020,,,,SE,1.0,21.0,No
1976,6.8,11,30.0,SE,2.0,2.0,No
1977,7.6,15,30.0,SE,3.0,4.0,No
1978,7.2,10,30.0,SE,4.0,5.0,No
1978,7.4,10,30.0,SE,4.0,4.0,No
1978,7.5,9,30.0,SE,4.0,3.0,No
1978,7.8,7,30.0,SE,4.0,2.0,No
1983,,,17.0,SE,1.0,2.0,No
1983,,,19.0,SE,1.0,1.0,No
1999,5.6,10,15.0,SE,1.0,6.0,No
1999,5.6,10,15.0,SE,1.0,7.0,No
1999,5.6,10,15.0,SE,1.0,8.0,No
1999,5.8,10,15.0,SE,1.0,1.0,No
1999,5.8,10,15.0,SE,1.0,5.0,No
1999,5.9,10,15.0,SE,1.0,4.0,No
1999,5.9,10,15.0,SE,1.0,9.0,No
1999,5.9,10,15.0,SE,1.0,10.0,No
1999,6.0,10,15.0,SE,1.0,2.0,No
1999,6.0,10,15.0,SE,1.0,3.0,No
2007,,,15.0,SE,1.0,12.0,No
2008,5.4,515,90.0,SE,1.0,3.0,No
2008,5.5,472,86.0,SE,1.0,5.0,No
2020,,,11.0,SE,1.0,1.0,No
2020,,,11.0,SE,1.0,3.0,No
2020,,,11.0,SE,1.0,4.0,No
2020,6.7,16,44.0,SE,3.0,4.0,No
2020,7.1,133,45.0,SE,1.0,1.0,Yes
2020,7.4,98,43.0,SE,1.0,5.0,Yes
1992,,,30.0,SE,1.0,1.0,No
1995,6.6,26,53.0,SE,1.0,3.0,No
1995,6.7,27,53.0,SE,1.0,2.0,No
1995,6.9,32,53.0,SE,1.0,1.0,No
2002,,,58.0,SE,1.0,4.0,No
2002,,,58.0,SE,1.0,6.0,No
2002,,,59.0,SE,1.0,3.0,No
2002,,,59.0,SE,1.0,5.0,No
2006,6.9,923,87.0,SE,1.0,13.0,No
2008,,,15.0,SE,1.0,1.0,No
2008,,,15.0,SE,1.0,2.0,No
2008,,,15.0,SE,1.0,3.0,No
2008,,,15.0,SE,1.0,4.0,No
2008,,,15.0,SE,1.0,5.0,No
2008,,,15.0,SE,1.0,6.0,No
2008,,,15.0,SE,1.0,7.0,No
2008,,,15.0,SE,1.0,8.0,No
2008,,,15.0,SE,1.0,9.0,No
2008,,,15.0,SE,1.0,10.0,No
2008,,,15.0,SE,1.0,11.0,No
2008,,,15.0,SE,1.0,12.0,No
2008,,,15.0,SE,1.0,13.0,No
2008,,,15.0,SE,1.0,14.0,No
2008,,,15.0,SE,1.0,15.0,No
2008,,,15.0,SE,1.0,16.0,No
2008,,,15.0,SE,1.0,17.0,No
2008,,,15.0,SE,1.0,18.0,No
2008,,,15.0,SE,1.0,19.0,No
2008,,,15.0,SE,1.0,20.0,No
2008,,,15.0,SE,1.0,21.0,No
2008,,,15.0,SE,1.0,22.0,No
2008,,,15.0,SE,1.0,23.0,No
2008,,,15.0,SE,1.0,24.0,No
2008,5.7,584,86.0,SE,1.0,2.0,No
2009,7.6,10,60.0,SE,1.0,4.0,No
2009,7.6,11,60.0,SE,1.0,3.0,No
2009,7.9,13,60.0,SE,1.0,1.0,No
2019,6.8,22,44.0,SE,1.0,8.0,No
2019,7.0,21,43.0,SE,1.0,6.0,Yes
2019,7.1,24,43.0,SE,1.0,7.0,Yes
2021,7.1,54,24.0,SE,1.0,3.0,Yes
2021,7.2,161,46.0,SE,1.0,4.0,Yes
2021,7.2,169,47.0,SE,1.0,2.0,Yes
2021,7.2,194,52.0,SE,1.0,1.0,Yes
2021,7.3,50,22.0,SE,1.0,6.0,Yes
2021,7.3,163,44.0,SE,1.0,5.0,Yes
2021,7.4,50,22.0,SE,1.0,4.0,Yes
2021,7.4,59,24.0,SE,1.0,2.0,Yes
2021,7.5,55,27.0,SE,1.0,7.0,Yes
2021,7.6,53,23.0,SE,1.0,5.0,Yes
2021,7.8,56,24.0,SE,1.0,8.0,Yes
2009,5.9,698,86.0,SE,2.0,6.0,No
2009,6.0,7,28.0,SE,2.0,2.0,No
2009,6.2,704,89.0,SE,2.0,7.0,No
2009,6.6,8,28.0,SE,2.0,1.0,No
2009,6.6,9,28.0,SE,2.0,3.0,No
2009,7.7,7,43.0,SE,2.0,9.0,No
2010,6.0,257,90.0,SE,2.0,1.0,No
2022,6.5,31,49.0,SE,2.0,6.0,No
2022,6.9,31,44.0,SE,2.0,5.0,No
2019,,,13.0,SE,1.0,2.0,No
2019,,,14.0,SE,1.0,1.0,No
2018,6.3,121,45.0,SE,7.0,2.0,No
2020,7.5,53,47.0,SE,1.0,2.0,Yes
2020,7.6,42,46.0,SE,1.0,6.0,Yes
2020,7.6,43,46.0,SE,1.0,8.0,Yes
2020,7.7,48,46.0,SE,1.0,4.0,Yes
2004,6.6,8,15.0,SE,1.0,17.0,No
2004,6.6,8,15.0,SE,1.0,18.0,No
2004,6.7,8,20.0,SE,1.0,24.0,No
2004,6.9,9,15.0,SE,1.0,20.0,No
2005,,,,SE,1.0,1.0,No
2009,,,9.0,SE,1.0,1.0,No
2009,,,9.0,SE,1.0,2.0,No
2009,,,9.0,SE,1.0,3.0,No
2009,,,9.0,SE,1.0,4.0,No
2009,,,9.0,SE,1.0,5.0,No
2009,,,9.0,SE,1.0,6.0,No
2009,,,9.0,SE,1.0,7.0,No
2009,,,9.0,SE,1.0,8.0,No
2009,,,9.0,SE,1.0,9.0,No
2009,,,9.0,SE,1.0,10.0,No
2009,,,9.0,SE,1.0,11.0,No
2009,,,9.0,SE,1.0,12.0,No
2020,,,9.0,SE,1.0,1.0,No
2020,,,9.0,SE,1.0,2.0,No
2020,,,10.0,SE,1.0,4.0,No
2020,,,10.0,SE,1.0,5.0,No
2020,,,11.0,SE,1.0,3.0,No
2020,,,28.0,SE,1.0,1.0,No
2020,,,28.0,SE,1.0,2.0,No
2021,8.0,2460,43.0,SE,1.0,1.0,Yes
1998,,,57.0,SE,2.0,2.0,No
1998,,,57.0,SE,2.0,3.0,No
1998,,,57.0,SE,2.0,4.0,No
1998,,,57.0,SE,2.0,5.0,No
1998,,,57.0,SE,2.0,6.0,No
1998,,,57.0,SE,2.0,7.0,No
1998,,,57.0,SE,2.0,8.0,No
1998,,,57.0,SE,2.0,9.0,No
1998,,,57.0,SE,2.0,10.0,No
1998,,,57.0,SE,2.0,11.0,No
1999,,,57.0,SE,3.0,2.0,No
1999,,,57.0,SE,3.0,3.0,No
1999,,,57.0,SE,3.0,4.0,No
1999,,,57.0,SE,3.0,5.0,No
1999,,,57.0,SE,3.0,6.0,No
1999,,,57.0,SE,3.0,7.0,No
1999,,,57.0,SE,3.0,8.0,No
1999,,,57.0,SE,3.0,9.0,No
1999,,,57.0,SE,3.0,10.0,No
1999,,,57.0,SE,3.0,11.0,No
1999,,,57.0,SE,3.0,12.0,No
1999,,,57.0,SE,3.0,13.0,No
2000,,,57.0,SE,4.0,2.0,No
2000,,,57.0,SE,4.0,3.0,No
2000,,,57.0,SE,4.0,4.0,No
2000,,,57.0,SE,4.0,5.0,No
2000,,,57.0,SE,4.0,6.0,No
2000,,,57.0,SE,4.0,7.0,No
2000,,,57.0,SE,4.0,8.0,No
2000,,,57.0,SE,4.0,9.0,No
2000,,,57.0,SE,4.0,10.0,No
2000,,,57.0,SE,4.0,11.0,No
2000,,,57.0,SE,4.0,12.0,No
2000,,,57.0,SE,4.0,13.0,No
2000,,,57.0,SE,4.0,14.0,No
2001,,,57.0,SE,5.0,2.0,No
2001,,,57.0,SE,5.0,3.0,No
2001,,,57.0,SE,5.0,4.0,No
2001,,,57.0,SE,5.0,5.0,No
2001,,,57.0,SE,5.0,6.0,No
2001,,,57.0,SE,5.0,7.0,No
2001,,,57.0,SE,5.0,8.0,No
2001,,,57.0,SE,5.0,9.0,No
2001,,,57.0,SE,5.0,10.0,No
2001,,,57.0,SE,5.0,11.0,No
2001,,,57.0,SE,5.0,12.0,No
2001,,,57.0,SE,5.0,13.0,No
2001,,,57.0,SE,5.0,14.0,No
2002,,,57.0,SE,6.0,2.0,No
2002,,,57.0,SE,6.0,3.0,No
2002,,,57.0,SE,6.0,4.0,No
2002,,,57.0,SE,6.0,5.0,No
2002,,,57.0,SE,6.0,6.0,No
2002,,,57.0,SE,6.0,7.0,No
2003,,,57.0,SE,6.0,8.0,No
2003,,,57.0,SE,6.0,9.0,No
2003,,,57.0,SE,6.0,10.0,No
2003,,,57.0,SE,6.0,11.0,No
2003,,,57.0,SE,6.0,12.0,No
2003,,,57.0,SE,6.0,13.0,No
2003,,,57.0,SE,6.0,14.0,No
2022,6.5,15,,SE,6.0,1.0,No
2003,,,57.0,SE,7.0,2.0,No
2003,,,57.0,SE,7.0,3.0,No
2003,,,57.0,SE,7.0,4.0,No
2003,,,57.0,SE,7.0,5.0,No
2003,,,57.0,SE,7.0,6.0,No
2004,,,57.0,SE,7.0,7.0,No
2004,,,57.0,SE,7.0,8.0,No
2004,,,57.0,SE,7.0,9.0,No
2004,,,57.0,SE,7.0,10.0,No
2004,,,57.0,SE,7.0,11.0,No
2004,,,57.0,SE,7.0,12.0,No
2004,,,57.0,SE,7.0,13.0,No
2004,,,57.0,SE,7.0,14.0,No
2004,,,57.0,SE,8.0,2.0,No
2004,,,57.0,SE,8.0,3.0,No
2004,,,57.0,SE,8.0,4.0,No
2004,,,57.0,SE,8.0,5.0,No
2004,,,57.0,SE,8.0,6.0,No
2004,,,57.0,SE,8.0,7.0,No
2004,,,57.0,SE,8.0,8.0,No
2004,,,57.0,SE,8.0,9.0,No
2004,,,57.0,SE,8.0,10.0,No
2004,,,57.0,SE,8.0,11.0,No
2004,,,57.0,SE,8.0,12.0,No
2004,,,57.0,SE,8.0,13.0,No
2004,,,57.0,SE,8.0,14.0,No
2005,,,57.0,SE,9.0,2.0,No
2005,,,57.0,SE,9.0,3.0,No
2005,,,57.0,SE,9.0,4.0,No
2005,,,57.0,SE,9.0,5.0,No
2005,,,57.0,SE,9.0,6.0,No
2005,,,57.0,SE,9.0,7.0,No
2005,,,57.0,SE,9.0,8.0,No
2005,,,57.0,SE,9.0,9.0,No
2005,,,57.0,SE,9.0,10.0,No
2005,,,57.0,SE,9.0,11.0,No
2005,,,57.0,SE,9.0,12.0,No
2006,,,57.0,SE,9.0,13.0,No
2006,,,57.0,SE,9.0,14.0,No
2009,,,85.0,SE,10.0,2.0,No
2009,,,85.0,SE,10.0,3.0,No
2009,,,85.0,SE,10.0,4.0,No
2009,,,85.0,SE,10.0,5.0,No
2009,,,85.0,SE,10.0,6.0,No
2009,,,85.0,SE,10.0,7.0,No
2009,,,85.0,SE,10.0,8.0,No
2009,,,85.0,SE,10.0,9.0,No
2009,,,85.0,SE,10.0,10.0,No
2009,,,85.0,SE,10.0,11.0,No
2009,,,85.0,SE,10.0,12.0,No
2009,,,85.0,SE,11.0,2.0,No
2009,,,85.0,SE,11.0,3.0,No
2009,,,85.0,SE,11.0,4.0,No
2009,,,85.0,SE,11.0,5.0,No
2009,,,85.0,SE,11.0,6.0,No
2010,,,85.0,SE,11.0,7.0,No
2010,,,85.0,SE,11.0,8.0,No
2010,,,85.0,SE,11.0,9.0,No
2010,,,85.0,SE,11.0,10.0,No
2010,,,85.0,SE,11.0,11.0,No
2010,,,85.0,SE,11.0,12.0,No
2010,,,85.0,SE,11.0,13.0,No
2010,,,85.0,SE,11.0,14.0,No
2010,,,85.0,SE,12.0,2.0,No
2010,,,85.0,SE,12.0,3.0,No
2010,,,85.0,SE,12.0,4.0,No
2010,,,85.0,SE,12.0,5.0,No
2010,,,85.0,SE,12.0,6.0,No
2010,,,85.0,SE,12.0,7.0,No
2010,,,85.0,SE,12.0,8.0,No
2010,,,85.0,SE,12.0,9.0,No
2010,,,85.0,SE,12.0,10.0,No
2010,,,85.0,SE,12.0,11.0,No
2010,,,85.0,SE,12.0,12.0,No
2010,,,85.0,SE,12.0,13.0,No
2010,,,85.0,SE,12.0,14.0,No
2011,,,85.0,SE,13.0,2.0,No
2011,,,85.0,SE,13.0,3.0,No
2011,,,85.0,SE,13.0,4.0,No
2011,,,85.0,SE,13.0,5.0,No
2011,,,85.0,SE,13.0,6.0,No
2011,,,85.0,SE,13.0,7.0,No
2011,,,85.0,SE,13.0,8.0,No
2011,,,85.0,SE,13.0,9.0,No
2011,,,85.0,SE,13.0,10.0,No
2011,,,85.0,SE,13.0,11.0,No
2011,,,85.0,SE,13.0,12.0,No
2011,,,85.0,SE,13.0,13.0,No
2011,,,85.0,SE,13.0,14.0,No
2012,,,57.0,SE,14.0,2.0,No
2012,,,57.0,SE,14.0,3.0,No
2012,,,57.0,SE,14.0,4.0,No
2012,,,57.0,SE,14.0,5.0,No
2012,,,57.0,SE,14.0,6.0,No
2012,,,57.0,SE,14.0,7.0,No
2012,,,57.0,SE,14.0,8.0,No
2012,,,57.0,SE,14.0,9.0,No
2015,,,,SE,15.0,2.0,No
2015,,,,SE,15.0,3.0,No
2015,,,,SE,15.0,4.0,No
2015,,,,SE,15.0,5.0,No
2015,,,,SE,15.0,6.0,No
2015,,,,SE,15.0,7.0,No
2015,,,,SE,15.0,8.0,No
2015,,,,SE,15.0,9.0,No
2015,,,,SE,15.0,10.0,No
2015,,,,SE,15.0,11.0,No
2015,,,,SE,15.0,12.0,No
2015,,,,SE,15.0,13.0,No
2015,,,,SE,15.0,14.0,No
2015,,,,SE,15.0,15.0,No
2015,,,,SE,15.0,16.0,No
2015,,,,SE,15.0,17.0,No
2015,,,,SE,15.0,18.0,No
2015,,,,SE,15.0,19.0,No
2015,,,,SE,15.0,20.0,No
2015,,,,SE,15.0,21.0,No
2015,,,,SE,15.0,22.0,No
2015,,,,SE,15.0,23.0,No
2015,,,,SE,15.0,24.0,No
2015,,,,SE,15.0,25.0,No
2015,,,,SE,15.0,26.0,No
2015,,,,SE,15.0,27.0,No
2015,,,,SE,15.0,28.0,No
2015,,,,SE,15.0,29.0,No
2015,,,,SE,15.0,30.0,No
2015,,,,SE,15.0,31.0,No
2018,,,,SE,16.0,2.0,No
2018,,,,SE,16.0,3.0,No
2018,,,,SE,16.0,4.0,No
2018,,,,SE,16.0,5.0,No
2018,,,,SE,16.0,6.0,No
2018,,,,SE,16.0,7.0,No
2018,,,,SE,16.0,8.0,No
2018,,,,SE,16.0,9.0,No
2018,,,,SE,16.0,10.0,No
2018,,,,SE,16.0,11.0,No
2018,,,,SE,16.0,12.0,No
2018,,,,SE,16.0,13.0,No
2018,,,,SE,16.0,14.0,No
2018,,,,SE,16.0,15.0,No
2018,,,,SE,16.0,16.0,No
2018,,,,SE,16.0,17.0,No
2018,,,,SE,16.0,18.0,No
2018,,,,SE,16.0,19.0,No
2018,,,,SE,16.0,20.0,No
2018,,,,SE,16.0,21.0,No
2018,,,,SE,16.0,22.0,No
2018,,,,SE,16.0,23.0,No
2018,,,,SE,16.0,24.0,No
2018,,,,SE,16.0,25.0,No
2018,,,,SE,16.0,26.0,No
2018,,,,SE,16.0,27.0,No
2018,,,,SE,16.0,28.0,No
2018,,,,SE,16.0,29.0,No
2018,,,,SE,16.0,30.0,No
2018,,,,SE,16.0,31.0,No
2018,,,,SE,16.0,32.0,No
2018,,,,SE,16.0,33.0,No
2018,,,,SE,16.0,34.0,No
2018,,,,SE,16.0,35.0,No
2018,,,,SE,16.0,36.0,No
2018,,,,SE,16.0,37.0,No
2018,,,,SE,16.0,38.0,No
2018,,,,SE,16.0,39.0,No
2018,,,,SE,16.0,40.0,No
2018,,,,SE,16.0,41.0,No
2018,,,,SE,16.0,42.0,No
2018,,,,SE,16.0,43.0,No
2018,,,,SE,16.0,44.0,No
2018,,,,SE,16.0,45.0,No
2018,,,,SE,16.0,46.0,No
2018,,,,SE,16.0,47.0,No
2018,,,,SE,16.0,48.0,No
2018,,,,SE,16.0,49.0,No
2018,,,,SE,16.0,50.0,No
2018,,,,SE,16.0,51.0,No
2018,,,,SE,16.0,52.0,No
2019,,,,SE,17.0,2.0,No
2019,,,,SE,17.0,3.0,No
2019,,,,SE,17.0,4.0,No
2019,,,,SE,17.0,5.0,No
2019,,,,SE,17.0,6.0,No
2019,,,,SE,17.0,7.0,No
2019,,,,SE,17.0,8.0,No
2019,,,,SE,17.0,9.0,No
2019,,,,SE,17.0,10.0,No
2019,,,,SE,17.0,11.0,No
2019,,,,SE,17.0,12.0,No
2019,,,,SE,17.0,13.0,No
2019,,,,SE,17.0,14.0,No
2019,,,,SE,17.0,15.0,No
2019,,,,SE,17.0,16.0,No
2019,,,,SE,17.0,17.0,No
2019,,,,SE,17.0,18.0,No
2019,,,,SE,17.0,19.0,No
2019,,,,SE,17.0,20.0,No
2019,,,,SE,17.0,21.0,No
2019,,,,SE,17.0,22.0,No
2019,,,,SE,17.0,23.0,No
2019,,,,SE,17.0,24.0,No
2019,,,,SE,17.0,25.0,No
2019,,,,SE,17.0,26.0,No
2019,,,,SE,17.0,27.0,No
2019,,,,SE,17.0,28.0,No
2019,,,,SE,17.0,29.0,No
2019,,,,SE,17.0,30.0,No
2019,,,,SE,17.0,31.0,No
2019,,,,SE,17.0,32.0,No
2019,,,,SE,17.0,33.0,No
2019,,,,SE,17.0,34.0,No
2019,,,,SE,17.0,35.0,No
2019,,,,SE,17.0,36.0,No
2019,,,,SE,17.0,37.0,No
2019,,,,SE,17.0,38.0,No
2019,,,,SE,17.0,39.0,No
2019,,,,SE,17.0,40.0,No
2019,,,,SE,17.0,41.0,No
2019,,,,SE,17.0,42.0,No
2019,,,,SE,17.0,43.0,No
2019,,,,SE,17.0,44.0,No
2019,,,,SE,17.0,45.0,No
2019,,,,SE,17.0,46.0,No
2019,,,,SE,17.0,47.0,No
2019,,,,SE,17.0,48.0,No
2019,,,,SE,17.0,49.0,No
2019,,,,SE,17.0,50.0,No
2019,,,,SE,17.0,51.0,No
2019,,,,SE,17.0,52.0,No
2020,,,,SE,18.0,2.0,No
2020,,,,SE,18.0,3.0,No
2020,,,,SE,18.0,4.0,No
2020,,,,SE,18.0,5.0,No
2020,,,,SE,18.0,6.0,No
2020,,,,SE,18.0,7.0,No
2020,,,,SE,18.0,8.0,No
2020,,,,SE,18.0,9.0,No
2020,,,,SE,18.0,10.0,No
2020,,,,SE,18.0,11.0,No
2020,,,,SE,18.0,12.0,No
2020,,,,SE,18.0,13.0,No
2020,,,,SE,18.0,14.0,No
2020,,,,SE,18.0,15.0,No
2020,,,,SE,18.0,16.0,No
2020,,,,SE,18.0,17.0,No
2020,,,,SE,18.0,18.0,No
2020,,,,SE,18.0,19.0,No
2020,,,,SE,18.0,20.0,No
2020,,,,SE,18.0,21.0,No
2020,,,,SE,18.0,22.0,No
2020,,,,SE,18.0,23.0,No
2020,,,,SE,18.0,24.0,No
2020,,,,SE,18.0,25.0,No
2020,,,,SE,18.0,26.0,No
2020,,,,SE,18.0,27.0,No
2020,,,,SE,18.0,28.0,No
2020,,,,SE,18.0,29.0,No
2020,,,,SE,18.0,30.0,No
2020,,,,SE,18.0,31.0,No
2020,,,,SE,18.0,32.0,No
2020,,,,SE,18.0,33.0,No
2020,,,,SE,18.0,34.0,No
2020,,,,SE,18.0,35.0,No
2020,,,,SE,18.0,36.0,No
2020,,,,SE,18.0,37.0,No
2020,,,,SE,18.0,38.0,No
2020,,,,SE,18.0,39.0,No
2020,,,,SE,18.0,40.0,No
2020,,,,SE,18.0,41.0,No
2021,,,,SE,19.0,32.0,No
2021,,,,SE,19.0,33.0,No
2021,,,,SE,19.0,34.0,No
2021,,,,SE,19.0,35.0,No
2021,,,,SE,19.0,36.0,No
1965,,,40.0,SE,1.0,6.0,No
1999,5.9,8,15.0,SE,1.0,21.0,No
1999,5.9,8,15.0,SE,1.0,23.0,No
1999,5.9,9,15.0,SE,1.0,11.0,No
1999,5.9,9,15.0,SE,1.0,20.0,No
1999,6.1,8,15.0,SE,1.0,24.0,No
1999,6.8,11,15.0,SE,1.0,22.0,No
2000,,,15.0,SE,1.0,1.0,No
2000,,,15.0,SE,1.0,2.0,No
2000,,,15.0,SE,1.0,3.0,No
2000,,,15.0,SE,1.0,4.0,No
2000,,,15.0,SE,1.0,6.0,No
2000,,,15.0,SE,1.0,7.0,No
2000,,,15.0,SE,1.0,8.0,No
2000,,,15.0,SE,1.0,9.0,No
2000,,,15.0,SE,1.0,10.0,No
2000,,,15.0,SE,1.0,12.0,No
2000,,,15.0,SE,1.0,14.0,No
2000,,,15.0,SE,1.0,15.0,No
2000,,,15.0,SE,1.0,17.0,No
2000,,,15.0,SE,1.0,18.0,No
2000,,,15.0,SE,1.0,22.0,No
2005,,,20.0,SE,1.0,3.0,No
2005,,,20.0,SE,1.0,4.0,No
2005,,,20.0,SE,1.0,5.0,No
2005,,,20.0,SE,1.0,7.0,No
2005,,,20.0,SE,1.0,8.0,No
2005,,,20.0,SE,1.0,10.0,No
2013,,,,SE,1.0,12.0,No
2013,,,58.0,SE,1.0,1.0,No
2013,6.8,7,,SE,1.0,6.0,No
2013,7.0,5,,SE,1.0,10.0,No
2013,7.0,5,,SE,1.0,11.0,No
2013,7.0,6,,SE,1.0,5.0,No
2013,7.0,6,,SE,1.0,7.0,No
2013,7.0,6,,SE,1.0,8.0,No
2013,7.3,7,,SE,1.0,3.0,No
2013,7.3,7,,SE,1.0,4.0,No
2013,7.4,8,45.0,SE,1.0,2.0,No
2023,,,22.0,SE,1.0,7.0,No
2023,,,23.0,SE,1.0,5.0,No
2023,,,24.0,SE,1.0,6.0,No
2023,,,,SE,2.0,1.0,No
2023,,,,SE,2.0,2.0,No
2023,,,,SE,2.0,3.0,No
2023,,,,SE,2.0,4.0,No
2023,,,,SE,2.0,5.0,No
2023,,,,SE,2.0,6.0,No
2023,,,,SE,2.0,7.0,No
2023,,,,SE,2.0,8.0,No
2023,4.1,39,23.0,SE,1.0,1.0,No
2023,6.1,113,,SE,9.0,2.0,No
2023,6.2,741,87.0,SE,9.0,4.0,No
2023,6.5,109,,SE,9.0,3.0,No
2023,6.6,103,,SE,9.0,4.0,No
2023,6.8,102,,SE,9.0,5.0,No
2023,6.9,893,82.0,SE,9.0,3.0,No
2023,7.1,108,,SE,1.0,1.0,Yes
2023,7.1,121,,SE,9.0,6.0,Yes
2023,7.2,84,,SE,1.0,4.0,Yes
2023,7.2,92,,SE,1.0,2.0,Yes
2023,7.3,86,,SE,1.0,3.0,Yes
2023,7.4,78,,SE,1.0,5.0,Yes
2023,7.5,81,,SE,1.0,6.0,Yes
2023,8.0,185,59.0,SE,1.0,1.0,Yes
2023,8.2,21,21.0,SE,1.0,1.0,Yes
2013,,,28.0,SE,10.0,1.0,No
